Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 22 Ndnf HPF up	1/108	0.1546288520007175	0.2421162287905972	0	0	6.187538940809969	11.55044932516124	MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 372 SMC down	2/466	0.1623317610692672	0.2525160727744157	0	0	2.899078478002378	5.270852645813029	RBFOX2;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Human Inh L5-6 VIP COL4A3 up	1/115	0.1638092894121141	0.2531598109096309	0	0	5.805555555555555	10.502554195166498	HTRA1
Allen_Brain_Atlas_10x_scRNA_2021	Human Inh L2-5 VIP SOX11 up	1/119	0.1690118576404096	0.2595149814091452	0	0	5.607627118644068	9.969163244438311	DLX1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 376 VLMC up	1/120	0.1703075970571497	0.2598282570487284	0	0	5.560224089635854	9.842425570542432	TIMP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 112 Pvalb up	1/121	0.1716013811377445	0.2599234331114243	0	0	5.513611111111112	9.718186424971936	PPP1CC
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 111 Pvalb up	2/486	0.1733456975373269	0.2599234331114243	0	0	2.776432031917925	4.865606698306749	PPP1CC;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 373 SMC down	2/489	0.1750091688570861	0.2599234331114243	0	0	2.758903915598669	4.808540295734142	RBFOX2;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 267 SUB-ProS up	1/124	0.1754710298811658	0.2599234331114243	0	0	5.378319783197832	9.359789460313923	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 360 OPC down	3/937	0.1758305576930223	0.2599234331114243	0	0	2.183580605689813	3.795575116261816	RBFOX2;APC;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Human Inh L1-2 VIP SCML4 up	1/128	0.1806033594018831	0.2637030646481483	0	0	5.207874015748032	8.913026591821229	SLC6A11
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 53 Vip down	1/128	0.1806033594018831	0.2637030646481483	0	0	5.207874015748032	8.913026591821229	KIF5A
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 62 Sst Chodl up	1/129	0.1818816031337835	0.263950131377076	0	0	5.166927083333333	8.806507089090594	GNG4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 29 Sncg up	3/956	0.1832170964338592	0.2642767815227788	0	0	2.1379103582671264	3.628212414768007	PCBP3;GNG4;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 374 VLMC down	2/513	0.1884126674288611	0.2701338243859576	0	0	2.6260881301032457	4.383258011278898	RBFOX2;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Human Inh L1-2 VIP PTGER3 up	1/137	0.1920383160280386	0.2736833485908574	0	0	4.861029411764706	8.020991961652324	SLC6A11
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 369 Endo up	1/138	0.1932992925327151	0.2738406644213464	0	0	4.825304136253042	7.93046239453176	TIMP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 264 SUB up	1/141	0.1970708056032975	0.277531667062632	0	0	4.721190476190476	7.668120724962255	SEC14L1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 375 VLMC down	2/535	0.2008313391988936	0.281163874878451	0	0	2.514847641845119	4.037059347564844	RBFOX2;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 44 Vip down	1/148	0.2058047620885687	0.2864417156554348	0	0	4.494784580498866	7.105478246409346	EEF1A2
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 20 Ndnf HPF up	1/157	0.2168991230734539	0.2999667704128751	0	0	4.233547008547008	6.470226858986776	MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5 THEMIS VILL up	1/158	0.2181225314622797	0.2999667704128751	0	0	4.206369426751593	6.405031588611805	TSHZ1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 61 Sst Chodl up	1/160	0.2205638017741729	0.2999667704128751	0	0	4.153039832285115	6.2776032573668665	GNG4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 120 DG up	1/160	0.2205638017741729	0.2999667704128751	0	0	4.153039832285115	6.2776032573668665	SGK1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 288 CA1 up	1/164	0.2254242320592835	0.3048350410801675	0	0	4.050306748466258	6.034030248783499	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 113 Pvalb up	1/172	0.2350572527877332	0.3160656845394379	0	0	3.859259259259259	5.5879224614186125	PPP1CC
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L6 FEZF2 KLK7 up	1/175	0.2386396607842615	0.3183503331311411	0	0	3.792145593869732	5.433388331372059	TSHZ1
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5-6 FEZF2 CFTR up	1/177	0.2410189069268558	0.3183503331311411	0	0	3.7486742424242414	5.333913218410286	TSHZ1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 31 Sncg up	2/606	0.2415215336814082	0.3183503331311411	0	0	2.211121260561772	3.141553665337749	GNG4;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 234 L3 RSP-ACA down	2/610	0.2438330341530048	0.3183503331311411	0	0	2.1961206896551726	3.099322702774121	EEF1A2;KIF5A
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L3 LAMP5 CARM1P1 up	1/180	0.2445742902638766	0.3183503331311411	0	0	3.6852886405959033	5.1897567626370895	TIMP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 98 Sst up	1/182	0.2469355858277213	0.3183503331311411	0	0	3.644198895027624	5.096877746611394	MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 362 Oligo up	1/183	0.2481135534773016	0.3183503331311411	0	0	3.623992673992674	5.051370177234049	SGK1
Allen_Brain_Atlas_10x_scRNA_2021	Human OPC L1-6 PDGFRA COL20A1 down	3/1117	0.2488422093152628	0.3183503331311411	0	0	1.8134457553218772	2.522387494553292	APC;SNRNP70;ATP1B2
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L6 THEMIS SLN up	1/185	0.250464141594742	0.3183503331311411	0	0	3.5842391304347827	4.962162287075467	TSHZ1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 109 Pvalb up	1/186	0.251636767276824	0.3183503331311411	0	0	3.5646846846846847	4.918440107268859	PPP1CC
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 365 Oligo down	2/625	0.2525121979862326	0.3183503331311411	0	0	2.1415841036143246	2.947453041343703	APC;SLC6A1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 348 L6b CTX up	1/187	0.2528076174864944	0.3183503331311411	0	0	3.545340501792115	4.875291621297504	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 110 Pvalb up	2/631	0.2559879273102872	0.3206585615781492	0	0	2.1204977797269886	2.889443275562399	PPP1CC;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 364 Oligo down	2/650	0.2670049522399249	0.3327077415345661	0	0	2.0563005534269903	2.7153203553834646	APC;SLC6A1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 262 L6 Car3 up	1/201	0.2690145471023502	0.3334659490122882	0	0	3.294833333333333	4.326082633154742	GNG4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 295 CA3 up	2/667	0.2768696818735729	0.3414247890461676	0	0	2.001970443349754	2.5709471518897766	PCBP3;HAP1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 367 Oligo down	2/698	0.2948534526849102	0.3617274316443745	0	0	1.9097304795877923	2.332309560738598	APC;SLC6A1
Allen_Brain_Atlas_10x_scRNA_2021	Human Endo L2-5 NOSTRIN SRGN down	2/703	0.2977514010865618	0.3622588962809709	0	0	1.895617098725958	2.296533224874639	RBFOX2;APC
Allen_Brain_Atlas_10x_scRNA_2021	Human Micro L1-6 TYROBP CD74 down	2/704	0.2983308557607996	0.3622588962809709	0	0	1.8928185479909616	2.2894627520850728	APC;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 238 L5 PT CTX up	1/240	0.3123889526255053	0.3773792382641004	0	0	2.7517433751743376	3.2016705453971914	SGK1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 30 Sncg up	2/731	0.3139541562029071	0.3773792382641004	0	0	1.8201598789082825	2.1086703326603926	GNG4;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5 FEZF2 CSN1S1 up	4/1834	0.3156188247354884	0.3774737702866645	0	0	1.468447682655333	1.6934433017004122	SEC14L1;EEF1A2;KIF5A;SHANK1
Allen_Brain_Atlas_10x_scRNA_2021	Human VLMC L1-5 PDGFRA COLEC12 down	2/742	0.3203039151986463	0.3811616590863891	0	0	1.7920782851817334	2.040254244543744	APC;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L6 FEZF2 POGK up	1/264	0.3378315046968858	0.3990718508771783	0	0	2.497591888466413	2.710406734585923	TSHZ1
Allen_Brain_Atlas_10x_scRNA_2021	Human Oligo L3-6 OPALIN ENPP6 down	2/774	0.3387080415007984	0.3990718508771783	0	0	1.714936573164195	1.856619105921056	RBFOX2;APC
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 363 Oligo down	2/784	0.3444347908018996	0.4038200995608478	0	0	1.692124525972308	1.8035517601268944	CADM3;APC
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 366 Oligo down	2/795	0.350718723517271	0.4091718441034829	0	0	1.6676957864069226	1.7473628386717148	APC;SLC6A1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 367 Oligo up	1/291	0.3653656773239527	0.4241806400151256	0	0	2.2619540229885056	2.277463271888836	DDIT4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 359 OPC down	2/841	0.3767947287130767	0.435325948707341	0	0	1.5724795528338331	1.5348260990704476	APC;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 284 CA1 up	1/309	0.3831027071372783	0.4404755763220881	0	0	2.1278138528138526	2.04153559907939	SGK1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 6 Lamp5 Lhx6 down	1/313	0.3869786137511901	0.4427928368883809	0	0	2.100106837606837	1.9938117132308344	SHANK1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 364 Oligo up	1/318	0.3917903662363642	0.4461536227954769	0	0	2.0664563617245006	1.936328220281148	DDIT4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 365 Oligo up	1/323	0.3965655590900269	0.4494409669686971	0	0	2.033850931677019	1.8811370116474428	DDIT4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 340 L6b CTX up	1/328	0.401304460953149	0.4526562166201397	0	0	2.002242609582059	1.828117351815027	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 361 Oligo down	2/913	0.4168070077722639	0.4679248483481076	0	0	1.4427495363185583	1.2625962517419598	APC;SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5 THEMIS FGF10 up	1/350	0.4217312099650467	0.4712301782708033	0	0	1.8739255014326648	1.617923125082486	EEF1A2
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 351 L6b CTX up	1/375	0.444125037253177	0.4939334526460566	0	0	1.746434937611408	1.4174924165073115	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 263 SUB up	1/379	0.4476292641558118	0.4955151854375963	0	0	1.7276014109347442	1.3886286077132546	SEC14L1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 63 Sst Chodl up	1/402	0.467367471990781	0.5149697145083606	0	0	1.626600166251039	1.2372562604056194	GNG4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 261 L6 Car3 up	1/406	0.4707297938383613	0.5162842900162672	0	0	1.6102057613168723	1.2132434026770869	GNG4
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 371 Peri down	1/419	0.4815160803588688	0.5256918675477558	0	0	1.559090909090909	1.1394080391261705	SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5-6 THEMIS SMYD1 up	1/428	0.4888585652081363	0.531270952144002	0	0	1.5255269320843092	1.0917922635123305	CADM3
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L6 FEZF2 PDYN up	2/1103	0.516135068082939	0.5583643009260885	0	0	1.181872279119296	0.7816747103983679	EEF1A2;SHANK1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 97 Sst up	2/1184	0.5552029403516282	0.597910858840215	0	0	1.0961549682011786	0.6450012314969981	PPP1CC;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Human Inh L5-6 SST DNAJC14 up	1/543	0.5742633237910417	0.6156516714516573	0	0	1.1947724477244772	0.6627011307599527	PPP1CC
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 287 CA1 up	1/558	0.5843287994628951	0.6236334272294575	0	0	1.1616995810891682	0.6241712428702324	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 355 V3d down	1/576	0.5961035965958672	0.6333600713831089	0	0	1.1242898550724638	0.5816410211836582	SNRNP70
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 356 Astro down	1/617	0.6217314988009234	0.6576537631760878	0	0	1.0472402597402597	0.4976977429136021	APC
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 345 L6b CTX up	1/622	0.6247470377476951	0.6579194468316436	0	0	1.038539989264627	0.4885379874216013	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L6 FEZF2 PROKR2 up	1/640	0.6354115419134734	0.6662024095832892	0	0	1.0083463745435577	0.4572673264092193	EEF1A2
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 270 ProS up	1/673	0.6542063025345829	0.6828995614176786	0	0	0.9571924603174604	0.4061678983522204	HAP1
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 292 CA3 up	1/731	0.6849914208799606	0.7119124810892167	0	0	0.8784931506849315	0.3323769743749723	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L3-5 FEZF2 ASGR2 up	1/759	0.6988869706042385	0.7231960826252556	0	0	0.8448109058927001	0.3026672363884529	SHANK1
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5 THEMIS LINC01116 up	3/2315	0.7127135684065956	0.7343109492674015	0	0	0.818261863568957	0.2771253821154656	PPP1CC;KIF5A;SHANK1
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L5-6 FEZF2 LPO up	1/799	0.7177134150648125	0.7362749689026956	0	0	0.8007936507936508	0.2656111883915782	SHANK1
Allen_Brain_Atlas_10x_scRNA_2021	Human Inh L3-5 PVALB ISG20 up	3/2402	0.7370242810523892	0.7528402527487923	0	0	0.7847019591496457	0.2394395940792948	PCP4L1;KIF5A;MTSS1L
Allen_Brain_Atlas_10x_scRNA_2021	Human Astro L1-6 FGFR3 PLCG1 down	1/880	0.7524110897843781	0.7652728178148802	0	0	0.7239287068638605	0.2059377674013742	RBFOX2
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 300 CA3 up	1/907	0.7630311982952314	0.7727720221032556	0	0	0.7013612950699043	0.1896876225932035	SGK1
Allen_Brain_Atlas_10x_scRNA_2021	Human Astro L1 FGFR3 SERPINI2 down	1/976	0.7882074421116815	0.7948871661973737	0	0	0.6493675213675214	0.1545455559305685	RBFOX2
Allen_Brain_Atlas_10x_scRNA_2021	Mouse 294 CA3 up	1/1373	0.8899067460933208	0.8936616268785246	0	0	0.4518221574344023	0.0526999045319765	PCBP3
Allen_Brain_Atlas_10x_scRNA_2021	Human Exc L3-5 FEZF2 LINC01107 up	1/1687	0.9350328679626916	0.9350328679626916	0	0	0.3614669829972321	0.0242810375928721	TSHZ1
